id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator	frequency	freq_role
liq-alegría-cu-0037	Res Liquidae	alegría	CU	substantive	gota de	" No estoy seguro chorro de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	G7	1	example
liq-alegría-do-0001	Res Liquidae	alegría	DO	verbal-objective	verter	Este famoso coctel de color rosa, llega para verter alegría en las copas de quienes persiguen disfruta	manual	RES LIQUIDAE COR.xlsx	alegría	B8	1	example
liq-alegría-do-0002	Res Liquidae	alegría	DO	verbal-subject-transitive	inundar	donde la magia y la alegría inundaron la noche para el deleite de los asistentes	manual	RES LIQUIDAE COR.xlsx	alegría	C8	1	example
liq-alegría-do-0003	Res Liquidae	alegría	DO	verbal-subject-transitive	inundar	pasado domingo fue uno de esos días en los que la alegría inundó su corazón, un corazón que siente y vive por la música	manual	RES LIQUIDAE COR.xlsx	alegría	C8	1	example
liq-alegría-do-0004	Res Liquidae	alegría	DO	verbal-subject-transitive	rebosar	Me rebosa la alegría, en los 2. 3 dominicanos que han participado en los diversos...	manual	RES LIQUIDAE COR.xlsx	alegría	C8	1	example
liq-alegría-do-0005	Res Liquidae	alegría	DO	verbal-subject-transitive	rebosar	Pienso, y a el pensar me rebosa la alegría, en los 2 millones trescientos mil dominicanos..	manual	RES LIQUIDAE COR.xlsx	alegría	C8	1	example
liq-alegría-do-0006	Res Liquidae	alegría	DO	verbal-subject-intransitive	fluir	Al hablar de sus progenitores la alegría fluye	manual	RES LIQUIDAE COR.xlsx	alegría	D8	1	example
liq-alegría-do-0007	Res Liquidae	alegría	DO	verbal-subject-intransitive	brotar	La alegría brota en la piel dominicana. Si algo destaca la cultura dominicana es la jocosidad	manual	RES LIQUIDAE COR.xlsx	alegría	D8	1	example
liq-alegría-do-0008	Res Liquidae	alegría	DO	verbal-subject-intransitive	brotar	grupo pasa por las calles como' pequeños traviesos', brotando alegría y dinamismo por cada pavimento que pasa	manual	RES LIQUIDAE COR.xlsx	alegría	D8	1	example
liq-alegría-do-0009	Res Liquidae	alegría	DO	verbal-subject-intransitive	brotar	la alegría le brotaba a borbotones por los poros	manual	RES LIQUIDAE COR.xlsx	alegría	D8	1	example
liq-alegría-do-0010	Res Liquidae	alegría	DO	verbal-subject-intransitive	brotar	Sus alegres bailes durante los desfiles hacen que la alegría brote por doquier mientras la gente intenta escapar de sus vejigazos	manual	RES LIQUIDAE COR.xlsx	alegría	D8	1	example
liq-alegría-do-0011	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	Dios todopoderoso, rebosar de santa alegría y, gozosos, elevar a ti...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-do-0012	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	El evento terminó con un público rebosado de alegría, que gracias a esta iniciativa...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-do-0013	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	verás cómo tu corazón se rebosará de alegría y tu espíritu se elevará...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-do-0014	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	los familiares y amigos de la joven, rebosaron de alegría en una celebración...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-do-0015	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	Los estudiantes y profesores de La Romana y San Pedro de Macorís rebosaban de alegría este miércoles...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-do-0016	Res Liquidae	alegría	DO	verbal-instrumental	rebosar	Ellos eran quienes ayer rebosaban de alegría y más de uno invitó...	manual	RES LIQUIDAE COR.xlsx	alegría	E8	1	example
liq-alegría-ec-0001	Res Liquidae	alegría	EC	verbal-objective	diluir	gol de el argentino Néstor Martinena a los 90 minutos diluyó la alegría de el cuadro guayaquileñ	manual	RES LIQUIDAE COR.xlsx	alegría	B9	1	example
liq-alegría-ec-0002	Res Liquidae	alegría	EC	verbal-subject-transitive	inundar	La alegría inunda la plaza de Los Óvalos	manual	RES LIQUIDAE COR.xlsx	alegría	C9	1	example
liq-alegría-ec-0003	Res Liquidae	alegría	EC	verbal-subject-transitive	inundar	deja que la gratitud y la alegría inunden tu vida	manual	RES LIQUIDAE COR.xlsx	alegría	C9	1	example
liq-alegría-ec-0004	Res Liquidae	alegría	EC	verbal-subject-transitive	inundar	u propia felicidad y cuando la encuentre, su alegría inundará su relación de pareja	manual	RES LIQUIDAE COR.xlsx	alegría	C9	1	example
liq-alegría-ec-0005	Res Liquidae	alegría	EC	verbal-subject-transitive	inundar	l cotejo los festejos y la alegría inundaron el tradicional coliseo capitalino	manual	RES LIQUIDAE COR.xlsx	alegría	C9	1	example
liq-alegría-ec-0006	Res Liquidae	alegría	EC	verbal-subject-transitive	salpicar	La alegría por este triunfo salpicó inmediatamente a el conjunto suizo	manual	RES LIQUIDAE COR.xlsx	alegría	C9	1	example
liq-alegría-ec-0007	Res Liquidae	alegría	EC	verbal-subject-intransitive	fluir	esta alegría solo fluye cuando el pastor está en medio de su rebaño	manual	RES LIQUIDAE COR.xlsx	alegría	D9	1	example
liq-alegría-ec-0008	Res Liquidae	alegría	EC	verbal-subject-intransitive	brotar	Alegría que brota de la esperanza # El central Isbel Mesa mostró un ascenso en La Haban	manual	RES LIQUIDAE COR.xlsx	alegría	D9	1	example
liq-alegría-ec-0009	Res Liquidae	alegría	EC	verbal-instrumental	inundar de	inundan de alegría las céntricas calles de la ciudad	manual	RES LIQUIDAE COR.xlsx	alegría	E9	1	example
liq-alegría-ec-0010	Res Liquidae	alegría	EC	verbal-instrumental	rebosar	El rostro de Danna Santos rebosó de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E9	1	example
liq-alegría-ec-0011	Res Liquidae	alegría	EC	verbal-instrumental	rebosar	Hoy mi corazón rebosa de alegría con estas escena	manual	RES LIQUIDAE COR.xlsx	alegría	E9	1	example
liq-alegría-es-0001	Res Liquidae	alegría	ES	verbal-objective	fluir	Hay que dejar fluir la alegría	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0002	Res Liquidae	alegría	ES	verbal-objective	fluir	dejando fluir esa alegría	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0003	Res Liquidae	alegría	ES	verbal-objective	rebosar	comienzan diez días festivos en los que Pradoluengo rebosa alegría, alboroto, música y cultura...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0004	Res Liquidae	alegría	ES	verbal-objective	rebosar	Cristina Pedroche rebosa alegría, estilo y arte por los cuatro costados.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0005	Res Liquidae	alegría	ES	verbal-objective	rebosar	Hoy la Plaza de Ópera rebosaba feminismo, ilusión y alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0006	Res Liquidae	alegría	ES	verbal-objective	rebosar	Yeyeba rebosa alegría, felicidad, es una expresión de albricias...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0007	Res Liquidae	alegría	ES	verbal-objective	rebosar	Sin duda, dos personajes que rebosan alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0008	Res Liquidae	alegría	ES	verbal-objective	rebosar	ebosaban alegría porque los dos, desde sus centros comerciales...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0009	Res Liquidae	alegría	ES	verbal-objective	rebosar	Ahora, la panadería rebosa alegría gracias a los vecinos...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0010	Res Liquidae	alegría	ES	verbal-objective	rebosar	ahora el lugar rebosa ternura y alegría...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0011	Res Liquidae	alegría	ES	verbal-objective	rebosar	rebosó alegría al recibir la en compañía de su pareja...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0012	Res Liquidae	alegría	ES	verbal-objective	rebosar	Ni que decir tiene que rebosaban alegría, pues capturar la primera lamprea...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0013	Res Liquidae	alegría	ES	verbal-objective	rebosar	rebosando «alegría de vivir», como pondría en un pie de foto...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0014	Res Liquidae	alegría	ES	verbal-objective	rebosar	un pueblo que ese día rebosa alegría y colorido.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0015	Res Liquidae	alegría	ES	verbal-objective	rebosar	Calles y plazas de el casco urbano rebosan hoy alegría con motivo de las fiestas...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0016	Res Liquidae	alegría	ES	verbal-objective	rebosar	Rebosan alegría y no hay más que ver les.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0017	Res Liquidae	alegría	ES	verbal-objective	rebosar	Europa rebosa alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0018	Res Liquidae	alegría	ES	verbal-objective	rebosar	.ha comentado a Efe con una cara que rebosaba alegría y felicidad.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0019	Res Liquidae	alegría	ES	verbal-objective	rebosar	Estas paredes rebosan alegría каждый segundo fin de semana de septiembre...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0020	Res Liquidae	alegría	ES	verbal-objective	rebosar	un vivero: rebosaba alegría y vitalidad.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0021	Res Liquidae	alegría	ES	verbal-objective	rebosar	destaca la alegría que rebosa el posado, un buen augurio...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0022	Res Liquidae	alegría	ES	verbal-objective	rebosar	.porque rebosaba ilusión, alegría de ver cómo al fin todo...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0023	Res Liquidae	alegría	ES	verbal-objective	rebosar	rebosa alegría por colocar a su amor entre los mejores...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0024	Res Liquidae	alegría	ES	verbal-objective	rebosar	rebosa emotividad y alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0025	Res Liquidae	alegría	ES	verbal-objective	rebosar	Rebosaba salud y alegría sin que las jornadas exhaustivas...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0026	Res Liquidae	alegría	ES	verbal-objective	rebosar	Pero no solo la calle rebosaba alegría, colorido y público sino que el patio...	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0027	Res Liquidae	alegría	ES	verbal-objective	rebosar	La sonrisa y alegría que rebosaban las gimnastas españolas, un equipo	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0028	Res Liquidae	alegría	ES	verbal-objective	rebosar	La juvenil y fantástica ciudad de Salamanca que rebosa juventud y alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	B10	1	example
liq-alegría-es-0029	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	Cuando terminó en segundo lugar la alegría nos inundó	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0030	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inundó la transitada zona, a escasos metros de la Catedral de San Salvador	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0031	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inundó las calles, sobre todo, el número 8 de la calle Jovellano	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0032	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	la alegría inundó la Parte Vieja	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0033	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría también inundó la administración número 2 de Vinaròs	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0034	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inundó el local, azuzada, entre otros, por David	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0035	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	los tres minutos, la alegría inundará su alma	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0036	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inundó los domicilios de las dos elegidas tras los nombramientos	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0037	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	as lentejuelas, el glitter y la alegría lo inundaron todo	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0038	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	tras la alegría que inundó sus calles el pasado día 22, con el reparto íntegro de el Gordo	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0039	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	la alegría contagiosa inundó los hogares cubanos	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0040	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	os podéis imaginar la alegría que inundó mi corazón	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0041	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	no faltó la música, los bailes y la alegría, que inundó a la localidad	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0042	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inunda el vestuario de el líder	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0043	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	Una alegría inmensa inunda este pequeño hoga	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0044	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría lo inunda todo cuando aparece' el Gordo	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0045	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	a celebración y la alegría inundaron su hogar el Día de Acción de Gracias	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0046	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	maravillosa nación " que es Colombia ha destacado la alegría " que inunda nuestros corazones	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0047	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	la progenitora destacó la alegría que inunda a el pequeño cada día	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0048	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	la primera victoria y la alegría inunda a niños y padres.	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0049	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	alegría contagiosa inunda las calles palentinas los días feriales	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0050	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	El optimismo y la alegría inundaron la sede nacional de el partido en Venta	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0051	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	La alegría inunda cada canción de la banda madrileña	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0053	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	aras de alegría y felicidad inundaron sus rostros nada más finalizar la prueba	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0054	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	puede ser que con esas compañías la alegría inunde las ideas de Rajoy,	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0055	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	mostró hace un par de meses la alegría que le inundaba en su cuenta atrás para dar a luz	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0056	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	su alegría inundará nuestro ser. Y el mundo será más luminoso	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0057	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	Una explosión de color y alegría inundará las calles garachiquenses para festejar las carnestolendas.	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0058	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	s el conocido « himno de la alegría » que inundará la Sala Sinfónica de el Auditorio Nacional.	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0059	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	en la gran noche de la ilusión y alegría que inundará este sábado las calles de la localidad sexitana para entregar los regalos a pequeños	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0060	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	cuerdes de todos estos momentos en los que la alegría inundaba el plató	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0061	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	# Pájaros, árboles, colorido y alegría inundan los ascensos a todas las consultas y habitaciones, contagiando de alegría e ilusión	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0062	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	Alegría y euforia inundaron el Hotel Barceló, donde CiudadanosMálaga recibió anoche la noticia de los cuatro escaños	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0063	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	. La alegría inundaba a el madridismo, que obliga ahora a el Barça	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0064	Res Liquidae	alegría	ES	verbal-subject-transitive	inundar	e inundaba una alegría que me hacía cosquillas en los pies	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0065	Res Liquidae	alegría	ES	verbal-subject-transitive	fluir	alegría crecida fluyendo en el entorno	manual	RES LIQUIDAE COR.xlsx	alegría	C10	1	example
liq-alegría-es-0066	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	1vivir y ofrecer la alegría que brota de la fe y de la esperanza cristianas	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0067	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	vivir y ofrecer la alegría que brota de la fe y de la esperanza cristiana	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0068	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	de sus cenizas brote la alegría, paz y concordia	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0069	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	Los monjes y las monjas, entregados sólo a Dios en soledad y silencio beben de la fuente, que es Jesucristo, de la que brotan esa alegría y ese entusiasmo	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0070	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	Cuando vivimos conectados a Él lo que brota es alegría, es el don de poder reír nos de nosotros mismo	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0071	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	la alegría que brota de la maldad, la más pura de todas, es incontrolable	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0072	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	de dónde brota la sana alegría que irradian	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0073	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	la alegría que brota de la conciencia de haber recibido un gran don de Dios	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0074	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	. En Düsseldorf, semanas después de el accidente, le brotó la alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0075	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	brota la alegría de el fondo de el corazón a el sentir nos amados de Dios	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0076	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	Lo hacía de manera constante, siempre, natural, con esa alegría que le brotaba e irradiaba ES la alegría les brota por los poro	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0077	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	renovamos la alegría pascual que brota de el hecho de que nosotros somos " su pueblo y ovejas de su rebaño	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0078	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	Es la alegría que brota de la conciencia de haber recibido un gran don de Dios	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0079	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	La alegría que brota de la celebración de la Santa Navidad	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0080	Res Liquidae	alegría	ES	verbal-subject-intransitive	brotar	el pie de el árbol de la zambomba de Higuero brotó la alegría como fuente de la vida	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0081	Res Liquidae	alegría	ES	verbal-subject-intransitive	diluirse	la alegría se diluyó	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0082	Res Liquidae	alegría	ES	verbal-subject-intransitive	diluirse	una piscina en la que se van a diluir lágrimas de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0083	Res Liquidae	alegría	ES	verbal-subject-intransitive	rebosar	La alegría rebosaba entre todos los militantes y apoderados de Vox...	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0084	Res Liquidae	alegría	ES	verbal-subject-intransitive	rebosar	La alegría rebosa en el seno de el equipo DISA Copi Sport...	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0085	Res Liquidae	alegría	ES	verbal-subject-intransitive	rebosar	Debía rebosar la alegría de los podiums, su simpatía habitual pero sólo ofreciía...	manual	RES LIQUIDAE COR.xlsx	alegría	D10	1	example
liq-alegría-es-0086	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	inundado alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E10	23	inline
liq-alegría-es-0087	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	ocalidad oscense vecina de 2. 000 habitantes, también inundada de alegría, cava y abrazos.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0089	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	Una alegría inmensa inunda este pequeño hoga	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0090	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	los dibujos animados que inundarán de alegría el parque	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0091	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	Los Reyes Magos de Oriente inundarán de alegría y de ilusión todo el día de hoy	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0092	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	ncuentro será la Plaza de España, que se inundará de la alegría de ver cómo, finalmente, Jesús venció a la muerte	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0093	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	apirotes de azul Hiniesta inundarán de alegría la ciudad intramuros en las primeras horas de la tard	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0094	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	os encargados de animar el gran desfile huertano que inundará de alegría y diversión las diferentes arterias de la pedanía.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0095	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	las calles se inundan de alegría, de color y música	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0096	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	, las sevillanas de Amigos de Gines inundarán de alegría las calles de Benamocarra.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0097	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	l colorido de los disfraces inundarán de alegría y diversión las calles norteñas	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0098	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	rias charangas durante los cuatr días de fiesta, que inundan de alegría y color, las calles y plazas de la localidad	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0099	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	de un dibujo animado que inundarán de alegría el parque.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0100	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	u capacidad para rebosar e inundar de alegría a los que se dejaban la garganta por é	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0101	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	El ascenso inunda de alegría a jugadores como José Suárez o Gerard Gumbau	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0102	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	Los jóvenes, con sus coloristas camisetas, inundan de alegría el primer día de las celebraciones patronales de la capita	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0103	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	nos 25. 000 euros por cupón que inundaron de alegría a la población de Silla en esta cuesta de enero.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0104	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	Otra de las tradiciones que inunda de alegría Vélez Rubio es la de los' Inocentes	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0105	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	iños, unos más vergonzosos que otros, que lo inundan todo de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0106	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	la administración de loterías de un centro comercial en Peñacastillo (Santander) se inundó de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0107	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	inundó de alegría a toda Miranda de Ebro a el marcar el tercero local de cabeza	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
liq-alegría-es-0108	Res Liquidae	alegría	ES	verbal-instrumental	inundar de	el año pasado inundó de alegría el sur de Tenerif	manual	RES LIQUIDAE COR.xlsx	alegría	E10	0	illustrative
