id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	citation_ru	disputed	source_file	source_sheet	source_locator	notes
con-miedo-es-0020	Res Continens	miedo	ES	verbal-locative-state		Es Europa también. Vivimos en el miedo, el miedo a el diferente alimentado por los medios y los polític		f	RES CONTINENS.xlsx	miedo	E10	
con-miedo-es-0021	Res Continens	miedo	ES	verbal-locative-state		ellos todavía carecen de opciones legales de inmigración y han vivido en el miedo a la deportación de el país a		f	RES CONTINENS.xlsx	miedo	E10	
con-miedo-es-0022	Res Continens	miedo	ES	verbal-locative-state		, vivimos en el miedo y en la hipocresía		f	RES CONTINENS.xlsx	miedo	E10	
con-miedo-es-0023	Res Continens	miedo	ES	verbal-locative-state		se vive en el miedo a las palabras,		f	RES CONTINENS.xlsx	miedo	E10	
con-miedo-es-0024	Res Continens	miedo	ES	verbal-locative-into	caer en	n grupo de chavales inexperto, timorato y que puede caer en el miedo escénico de una gran cit		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0025	Res Continens	miedo	ES	verbal-locative-into		José Sacristán interpretaba a un tímido empleado de banca que cae en el miedo ante todo lo que parece ocurrir a su alrededor.		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0026	Res Continens	miedo	ES	verbal-locative-into	caer en	ómo superar a los haters sin caer en el miedo, y		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0027	Res Continens	miedo	ES	verbal-locative-into	caer en	por su parte, ha pedido a los neoyorquinos no caer en el miedo.		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0028	Res Continens	miedo	ES	verbal-locative-into	caer en	tenemos el peligro de caer en el miedo que nos quieren transmitir ante los que tienen otras razas o religiones		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0029	Res Continens	miedo	ES	verbal-locative-into	caer en	arack Obama llamó ayer a sus conciudadanos a no caer en el miedo		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0030	Res Continens	miedo	ES	verbal-locative-into	caer en	No podemos caer en el miedo haciendo que la vida se agote sin ilusión		f	RES CONTINENS.xlsx	miedo	F10	
con-miedo-es-0031	Res Continens	miedo	ES	verbal-locative-out		Si fuera carismatico no le haria falta soltar bestialidades una tras otra sacadas de los miedos primarios		f	RES CONTINENS.xlsx	miedo	G10	
con-miedo-hn-0001	Res Continens	miedo	HN	verbal-locative-state		sumidas en el temor		f	RES CONTINENS.xlsx	miedo	E12	
con-miedo-hn-0002	Res Continens	miedo	HN	verbal-locative-into		e digo a todas las mujeres que no caigamos en el miedo porque eso es lo que esa gente busca		f	RES CONTINENS.xlsx	miedo	F12	
con-miedo-mx-0001	Res Continens	miedo	MX	verbal-objective	tapar	. Justifican y tapan su miedo diciendo que están avocadas a el trabajo		f	RES CONTINENS.xlsx	miedo	B13	
con-miedo-mx-0002	Res Continens	miedo	MX	verbal-objective	tapar	discursos de algunos líderes, que de forma deliberada destapan los miedos de los ciudadanos		f	RES CONTINENS.xlsx	miedo	B13	
con-miedo-mx-0003	Res Continens	miedo	MX	verbal-locative-state		La mejor seguridad se encuentra en el miedo		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0004	Res Continens	miedo	MX	verbal-locative-state	vivir en	s siempre un viaje de transformación: de vivir en el miedo a vivir con valentía		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0005	Res Continens	miedo	MX	verbal-locative-state		Unos 8 millones de cristianos coptos en Egipto, están viviendo en el miedo,		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0006	Res Continens	miedo	MX	verbal-locative-state		los líderes que viven en el miedo de la crítica		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0007	Res Continens	miedo	MX	verbal-locative-state		El inmigrante mexicano señaló que vive en el miedo		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0008	Res Continens	miedo	MX	verbal-locative-state		permitir más que sus habitantes vivan en el miedo y la zozobra,		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0009	Res Continens	miedo	MX	verbal-locative-state		La familia Ramos vive en el miedo por dos cosas: la peligrosidad de sus agresores,		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0010	Res Continens	miedo	MX	verbal-locative-state	vivir en	No es posible vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0011	Res Continens	miedo	MX	verbal-locative-state	vivir en	defender regímenes opresores y brutales, que hacen vivir en el miedo, la escasez y la mentira a millones de ciudadanos		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0012	Res Continens	miedo	MX	verbal-locative-state		niños y niñas inocentes que diariamente viven en el miedo y en la incertidum		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0013	Res Continens	miedo	MX	verbal-locative-state		Estados Unidos está otra vez escondiéndo se, viviendo en el miedo		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0014	Res Continens	miedo	MX	verbal-locative-state		los receptores de el DACA viven en el miedo y la incertidumbre, y		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0015	Res Continens	miedo	MX	verbal-locative-state	vivir en	esta mediocridad que nos obliga a vivir en el miedo.		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0016	Res Continens	miedo	MX	verbal-locative-state		Hoy esos mexicanos viven en el miedo, en la sombra,		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0017	Res Continens	miedo	MX	verbal-locative-state	vivir en	, no tenemos porque vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0018	Res Continens	miedo	MX	verbal-locative-state		o ciudadanos libres en un estado de derecho, donde no se viva en el miedo y la incertidumbr		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0019	Res Continens	miedo	MX	verbal-locative-state	vivir en	s nos condenó a vivir en el miedo.		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0020	Res Continens	miedo	MX	verbal-locative-state		Era alguien que vivía en el miedo permanente		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0021	Res Continens	miedo	MX	verbal-locative-state		Los chechenes viven en el miedo.		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0022	Res Continens	miedo	MX	verbal-locative-state		ntonces nuestra vida no podrá ser fecunda, porque viviremos en el miedo y		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0023	Res Continens	miedo	MX	verbal-locative-state	vivir en	Felipe Calderón nos condenó a vivir en el miedo,		f	RES CONTINENS.xlsx	miedo	E13	
con-miedo-mx-0024	Res Continens	miedo	MX	verbal-locative-into	caer en	pidió a los usuarios de redes como a los comerciantes no caer en el miedo e informar se a través de cuentas oficiales.		f	RES CONTINENS.xlsx	miedo	F13	
con-miedo-mx-0025	Res Continens	miedo	MX	verbal-locative-into		ue el vehículo es robado para que las personas caigan en el miedo y acepten más rápidamente el dar el efectiv		f	RES CONTINENS.xlsx	miedo	F13	
con-miedo-mx-0026	Res Continens	miedo	MX	attributive		profundo miedo		f	RES CONTINENS.xlsx	miedo	H13	
con-miedo-ni-0001	Res Continens	miedo	NI	verbal-locative-state		muchos son obligados a dejar sus casas y viven en el miedo ",		f	RES CONTINENS.xlsx	miedo	E14	
con-miedo-pa-0001	Res Continens	miedo	PA	verbal-objective	tapar	# Los combates destapan el miedo		f	RES CONTINENS.xlsx	miedo	B15	
con-miedo-pa-0002	Res Continens	miedo	PA	verbal-locative-state		el argentino encontró en el miedo propio un aliado para empatar la final de la Copa Davis		f	RES CONTINENS.xlsx	miedo	E15	
con-miedo-pe-0001	Res Continens	miedo	PE	verbal-locative-state		es un perdedor que encuentra heroísmo dentro de el miedo que siente frente a el peligro		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0002	Res Continens	miedo	PE	verbal-locative-state		en el fondo de el miedo a los exámenes está la posibilidad de una mastectomía		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0003	Res Continens	miedo	PE	verbal-locative-state		tantos jóvenes que siguen viviendo en el miedo		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0004	Res Continens	miedo	PE	verbal-locative-state		" Lo siento mucho por aquellos que viven en el miedo		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0005	Res Continens	miedo	PE	verbal-locative-state	vivir en	decidió no vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0006	Res Continens	miedo	PE	verbal-locative-state	vivir en	Ellos no merecen vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E16	
con-miedo-pe-0007	Res Continens	miedo	PE	verbal-locative-into	caer en	ue mantienen una postura de " paciencia estratégica " pero sin caer en el miedo.		f	RES CONTINENS.xlsx	miedo	F16	
con-miedo-pr-0001	Res Continens	miedo	PR	verbal-locative-state		Personas que viven en el miedo, el odio y la envidia, y no pierden la oportunidad		f	RES CONTINENS.xlsx	miedo	E17	
con-miedo-pr-0002	Res Continens	miedo	PR	verbal-locative-state		Si se vive en el terror, si se vive en el miedo		f	RES CONTINENS.xlsx	miedo	E17	
con-miedo-py-0001	Res Continens	miedo	PY	verbal-locative-state		sumidos en el temor		f	RES CONTINENS.xlsx	miedo	E18	
con-miedo-uy-0001	Res Continens	miedo	UY	verbal-locative-state		Túnez el límite fue ya superado y el país está viviendo en el miedo.		f	RES CONTINENS.xlsx	miedo	E20	
con-miedo-uy-0002	Res Continens	miedo	UY	verbal-locative-state		r el castigo que es la dictadura, sin embargo, viven en el miedo, la suspicacia, la sospech		f	RES CONTINENS.xlsx	miedo	E20	
con-miedo-uy-0003	Res Continens	miedo	UY	verbal-locative-state		también es una nación que vive en el miedo		f	RES CONTINENS.xlsx	miedo	E20	
con-miedo-uy-0004	Res Continens	miedo	UY	verbal-locative-state		Si se vive en el terror, si se vive en el miedo, y en el cuartel en el que estaban las catadoras de Hitler		f	RES CONTINENS.xlsx	miedo	E20	
con-miedo-ve-0001	Res Continens	miedo	VE	verbal-objective	tapar	La arrogancia, prepotencia o cualquier actitud similar para tapar el miedo infinito		f	RES CONTINENS.xlsx	miedo	B21	
con-miedo-ve-0002	Res Continens	miedo	VE	verbal-objective	tapar	emos que muchos Aries se vuelven temerarios como forma de tapar su miedo a el miedo;		f	RES CONTINENS.xlsx	miedo	B21	
con-miedo-ve-0003	Res Continens	miedo	VE	verbal-objective	tapar	Aries tiende a tapar este miedo con prisa, saltándo le por encima		f	RES CONTINENS.xlsx	miedo	B21	
con-miedo-ve-0004	Res Continens	miedo	VE	verbal-locative-state	vivir en	ay que tener mucho poder para hacer nos vivir en el miedo permanente a ser despedidos		f	RES CONTINENS.xlsx	miedo	E21	
con-miedo-ve-0005	Res Continens	miedo	VE	verbal-locative-state		carecen de opciones legales de inmigraciÃ³n y han vivido en el miedo a la deportaciÃ³		f	RES CONTINENS.xlsx	miedo	E21	
con-miedo-ve-0006	Res Continens	miedo	VE	verbal-locative-into	caer en	ejar nos vencer por el odio y la rabia, ni tampoco caer en el miedo paralizante y la desesperanza		f	RES CONTINENS.xlsx	miedo	F21	
con-miedo-ve-0007	Res Continens	miedo	VE	verbal-locative-into	caer en	" Caer en el miedo y el desorden después de esta tragedia es exactamente lo que los terroristas		f	RES CONTINENS.xlsx	miedo	F21	
con-miedo-us-0001	Res Continens	miedo	US	verbal-objective	tapar	son los que dictadura alega siempre para tapar su miedo		f	RES CONTINENS.xlsx	miedo	B22	
con-miedo-us-0002	Res Continens	miedo	US	verbal-objective	tapar	ensando que así está todo bien. Tapando los miedos y dolores.		f	RES CONTINENS.xlsx	miedo	B22	
con-miedo-us-0003	Res Continens	miedo	US	verbal-subject-transitive	guardar	EL MIEDO GUARDA  LA VIÑA  (2 EJEMPLOS)		f	RES CONTINENS.xlsx	miedo	C22	
con-miedo-us-0004	Res Continens	miedo	US	verbal-locative-state		entonces en ese sentido, dentro de el miedo hay una esperanza de que no hay que huir le si está latente (US)		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0005	Res Continens	miedo	US	verbal-locative-state		2( la dulzura escondida dentro de el miedo, representado por el negro		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0006	Res Continens	miedo	US	verbal-locative-state		dentro de el miedo hay una esperanza de que no hay que huir le si está latente,		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0007	Res Continens	miedo	US	verbal-locative-state		a dulzura escondida dentro de el miedo, representado por el negro.		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0008	Res Continens	miedo	US	verbal-locative-state	vivir en	Hartos de vivir en el miedo y ante la inacción de autoridades locales,		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0009	Res Continens	miedo	US	verbal-locative-state		los que residen dentro de el alcance mortal de los terroristas siguen viviendo en el miedo		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0010	Res Continens	miedo	US	verbal-locative-state	vivir en	ha obligado a muchas familias a vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0011	Res Continens	miedo	US	verbal-locative-state		alentar a la esperanza a quienes viven en el miedo		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0012	Res Continens	miedo	US	verbal-locative-state		He estado viviendo en el miedo, y no solo por mí, sino por mi familia		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0013	Res Continens	miedo	US	verbal-locative-state		l reporte dice que los migrantes siguen viviendo en el miedo cuando regresan voluntariamente a sus países		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0014	Res Continens	miedo	US	verbal-locative-state		llos todavía carecen de opciones legales de inmigración y han vivido en el miedo a la deportación		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0015	Res Continens	miedo	US	verbal-locative-state		los cinturones de miseria viven pobreza alimentaria y viven en el miedo.		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0016	Res Continens	miedo	US	verbal-locative-state		90% de la población– ahora viven en el miedo, el estrés y la angustia.		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0017	Res Continens	miedo	US	verbal-locative-state		" Vivo en el miedo de que mi familia está en riesgo "		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0018	Res Continens	miedo	US	verbal-locative-state	vivir en	tener la libertad a la que todos tienen derecho y no vivir en el miedo		f	RES CONTINENS.xlsx	miedo	E22	
con-miedo-us-0019	Res Continens	miedo	US	verbal-locative-into		No cayeron en el miedo, siguieron su camino.		f	RES CONTINENS.xlsx	miedo	F22	
con-miedo-us-0020	Res Continens	miedo	US	verbal-locative-into	caer en	no vamos a caer en el miedo ",		f	RES CONTINENS.xlsx	miedo	F22	
con-miedo-us-0021	Res Continens	miedo	US	attributive		-Es un miedo que tiene tapado, obturado, desde la más tierna infancia.		f	RES CONTINENS.xlsx	miedo	H22	
con-amor-ar-0001	Res Continens	amor	AR	verbal-objective	tapar	están tapando el verdadero amor q		f	RES CONTINENS.xlsx	amor	B2	
con-amor-ar-0002	Res Continens	amor	AR	verbal-objective	tapar	¿ Se destapó el amor?		f	RES CONTINENS.xlsx	amor	B2	
con-amor-ar-0003	Res Continens	amor	AR	verbal-subject-intransitive		se tapa la tristeza, la amargurano se tapa el amor ni la voluntad de hacer cosas		f	RES CONTINENS.xlsx	amor	C2	
con-amor-ar-0004	Res Continens	amor	AR	verbal-subject-transitive		el amor contiene en su seno la traición como un elemento constitutivo		f	RES CONTINENS.xlsx	amor	D2	
con-amor-ar-0005	Res Continens	amor	AR	verbal-locative-state		dentro de el amor la actriz tiene una larga lista de matrimonios y romances		f	RES CONTINENS.xlsx	amor	E2	
con-amor-ar-0006	Res Continens	amor	AR	verbal-locative-state		Dentro de el amor está la compasión, preocupar se por el otro, la justicia socia		f	RES CONTINENS.xlsx	amor	E2	
con-amor-ar-0007	Res Continens	amor	AR	verbal-locative-state		el drama dentro de el amor también es sumamente importante		f	RES CONTINENS.xlsx	amor	E2	
con-amor-ar-0008	Res Continens	amor	AR	verbal-locative-state		Hasta entre los apóstoles hubo diferencias, pero todas dentro de el amor a Cristo y siguiendo sus enseñanzas		f	RES CONTINENS.xlsx	amor	E2	
con-amor-ar-0009	Res Continens	amor	AR	verbal-locative-into		la locura que nos afectaría si cayéramos en el amor romántico		f	RES CONTINENS.xlsx	amor	F2	
con-amor-ar-0010	Res Continens	amor	AR	verbal-locative-into		no caigas en un amor egoísta por ti mismo.		f	RES CONTINENS.xlsx	amor	F2	
con-amor-ar-0011	Res Continens	amor	AR	attributive		amores ocultos destapados en el fulgor de la fiest		f	RES CONTINENS.xlsx	amor	G2	
con-amor-ar-0012	Res Continens	amor	AR	attributive	lleno de	. Un amor llamado " inflación ", Un amor lleno de Hiperinflación		f	RES CONTINENS.xlsx	amor	G2	
con-amor-ar-0013	Res Continens	amor	AR	attributive	lleno de	un amor lleno de felicidad;		f	RES CONTINENS.xlsx	amor	G2	
con-amor-ar-0014	Res Continens	amor	AR	attributive	lleno de	un amor lleno de ternura.		f	RES CONTINENS.xlsx	amor	G2	
con-amor-ar-0015	Res Continens	amor	AR	attributive	lleno de	tener un amor lleno de ternura con los que te rodean,		f	RES CONTINENS.xlsx	amor	G2	
con-amor-ar-0016	Res Continens	amor	AR	predicative	está lleno de	El amor está lleno de ansiedades, de dudas.		f	RES CONTINENS.xlsx	amor	H2	
con-amor-ar-0017	Res Continens	amor	AR	predicative	está lleno de	El amor está lleno de supersticiones que no resisten la luz de el día.		f	RES CONTINENS.xlsx	amor	H2	
con-amor-ar-0018	Res Continens	amor	AR	predicative	está lleno de	El verdadero amor está lleno de vida cotidiana		f	RES CONTINENS.xlsx	amor	H2	
con-amor-bo-0001	Res Continens	amor	BO	attributive	lleno de	amor lleno de pureza.		f	RES CONTINENS.xlsx	amor	G3	
con-amor-cl-0001	Res Continens	amor	CL	verbal-subject-transitive		El amor contiene su propia poesía y su plena justificación		f	RES CONTINENS.xlsx	amor	D4	
con-amor-cl-0002	Res Continens	amor	CL	attributive	lleno de	un amor lleno de aventuras y nuevas experiencias a pesar de la distanci		f	RES CONTINENS.xlsx	amor	G4	
con-amor-co-0001	Res Continens	amor	CO	verbal-subject-intransitive		El amor no se tapa, el amor es como el sol		f	RES CONTINENS.xlsx	amor	C5	
con-amor-co-0002	Res Continens	amor	CO	verbal-locative-state		está dentro de el amor romántico la promesa de sumisión que alimenta la violencia contra una mujer.		f	RES CONTINENS.xlsx	amor	E5	
con-amor-co-0003	Res Continens	amor	CO	verbal-locative-into	caer en	caer en el amor es difícil.		f	RES CONTINENS.xlsx	amor	F5	
con-amor-co-0004	Res Continens	amor	CO	attributive	lleno de	demuestran su amor lleno de ternura, complicidad, besos y caricia		f	RES CONTINENS.xlsx	amor	G5	
con-amor-co-0005	Res Continens	amor	CO	attributive	lleno de	amor lleno de peligros, intenciones ocultas y mucha pasión		f	RES CONTINENS.xlsx	amor	G5	
con-amor-co-0006	Res Continens	amor	CO	predicative		el amor estará lleno de ternura.		f	RES CONTINENS.xlsx	amor	H5	
con-amor-co-0007	Res Continens	amor	CO	predicative	está lleno de	Mi amor está lleno de rarezas, de obstáculos, de originalidades		f	RES CONTINENS.xlsx	amor	H5	
con-amor-co-0008	Res Continens	amor	CO	predicative		el amor está llena de resonancias de Vértigo.		f	RES CONTINENS.xlsx	amor	H5	
con-amor-co-0009	Res Continens	amor	CO	predicative		El amor estará lleno de detalles y manifestaciones de cariño		f	RES CONTINENS.xlsx	amor	H5	
con-amor-co-0010	Res Continens	amor	CO	predicative	está lleno de	El amor está lleno de reliquias		f	RES CONTINENS.xlsx	amor	H5	
con-amor-cu-0001	Res Continens	amor	CU	verbal-subject-intransitive		se hicieron cortos entre tanto café, ruedas de casino y amores que se destaparon en las lomas, lejos de la presión de la ciudad.		f	RES CONTINENS.xlsx	amor	C7	
con-amor-cu-0002	Res Continens	amor	CU	verbal-locative-state		cuánta fuerza y maravilla habitan dentro de el amor.		f	RES CONTINENS.xlsx	amor	E7	
con-amor-cu-0003	Res Continens	amor	CU	attributive	lleno de	un amor lleno de sangre valiente		f	RES CONTINENS.xlsx	amor	G7	
